nome_hotel,nota,titulo,texto,data
Hotel Refugio da Montanha,4,Muito Bom,"Excelente hotel, estrutura, conforto, decoração e restaurante. Na confirmação e no pagamento final, tivemos dificuldades e precisamos dispender um tempo em razão da organização do hotel. No momento da confirmação, o valor da diária foi diferente do repassado, para a mesma data. No momento do pagamento, os adiantamentos dos três quartos ocupados foram lançados em um só, o que gerou problemas no acerto entre os hóspedes e o hotel.",mai. de 2021
Hotel Refugio da Montanha,5,Muito bom,Hotel muito bom vale a pena queria poder ter aproveitado mais mas breve voltaremos um passeio muito bom café da manhã excelente atendimento de todos os funcionários bom única coisa que eu não gostei e a roupa de cama que fica escorregando quando tu dorme ,mai. de 2021
Hotel Refugio da Montanha,5,Excelente,"Muito bom e primo atendimento cafe do deuses. Otima localizacao muito bem limpo. Gostaria de parabenizar a todos os funcionários pelo ótimo atendimento ,é concertez irei indicarão meus amigos e familiares.",mai. de 2021
Hotel Refugio da Montanha,5,Dia das Maes,"Hotel maravilhoso, vc quer se sentir na Europa, é aqui!! Café maravilhoso,  atendimento surpreendente,  quartos super espaçosos, e não deixe de pedir uma massagem de presente,  mãos de fada com a  Edneia !!",mai. de 2021
Hotel Refugio da Montanha,5,Lua de mel,"O Hotel Refúgio da Montanha é impecável. São todos muito atenciosos, quarto sempre arrumado e o café da manhã inesquecível. Já estamos ansiosos para poder voltar à essa cidade maravilhosa e sem dúvidas de ficar hospedados no Refúgio da Montanha.  Para quem estiver lendo: escolha o Hotel Refúgio da Montanha e você não irá se arrepender.",mai. de 2021
Hotel Refugio da Montanha,5,Estrutura e Limpeza,"Hotel com localização excelente, limpeza impecável, quartos com decoração super aconchegante e vibe calma.  Café da manha incrivel, com produtos de alta qualidade e atendimento muito diferenciado. Durante minha estadia, minha noiva fez aniversario, e o time da cozinha preparou um bolo e uma pequena surpresa para ela. realmente tratamento diferenciado.  Único ponto de melhora, seria o atendimento na recepção de alguns profissionais, que esquecem pedidos dos hospedes, e por vezes passam a sensação de indiferença. ",abr. de 2021
Hotel Refugio da Montanha,5,Tudo Perfeito,"Hotel maravilhoso, Quarto super limpo, silencioso, aconchegante, cama ótima, vista linda.  Café da manhã divino, atendimento excelente da Carol. (jamais vou esquecer o bolo de leite ninho kkk) Funcionários atenciosos.  ",abr. de 2021
Hotel Refugio da Montanha,5,Aconchegante e especial !,"Adoramos ! Aconchegante, tudo muito limpo , funcionários muito atenciosos, prestativos e educados, café da manhã super especial, feito pela Carol, tudo feito por ela, muito fresquinho e delicioso, pães, bolos, doces, tudo produzido no Hotel, super diferencial ! A massagem da Edivania também foi maravilhosa, um relax e tanto ! Vale a pena ! No início achamos um pouco longe do centro, mas sinceramente, não fez a menos diferença ! Recomendo !",abr. de 2021
Hotel Refugio da Montanha,5,Natal Luz,"Procuramos o hotel por ser Petfriendly e nossas expectativas foram infinitamente superadas. Desde nosso check-in fomos tão bem recebidos que nos sentimos em casa. Nossa pet (@luna.love.shitzu) ficou tão feliz que não saia do colo dos funcionários😂😂😂🤗Foi um dos hotéis mais bem preparados pra nós acolher com nossa pet, inclusive nos reservaram um local pra tomarmos café da manhã com ela. As instalações são impecáveis e agradáveis e o café da essemanhã é top 10.  Com certeza, quando formos pra Gramado pela terceira vez, nós hospedaremos lá novamente.",abr. de 2021
Hotel Refugio da Montanha,5,Hospedagem memorável,"Uma das melhores estadias que eu e minha família já tivemos em nossas vidas. Olha que já tivemos ótimas oportunidades em excelentes hotéis e resorts tanto nacionais como internacionais. Destaco não apenas a infra estrutura do Refugio da Montanha mais também e principalmente os recursos maravilhosos e humanos de seus colaboradores a destacar: Júlio e Cassiano. Meus parabéns à todos do Hotel Refugio da Montanha. Realizamos nossa viagem em novembro de 2020 e até hoje sentimos o carinho e temos memórias memoráveis de Um tempo único. Muito obrigado, Jorge Dias e família",abr. de 2021
Hotel Refugio da Montanha,5,Perfeito!,"A melhor férias que tive em um lugar mágico! A hospedagem no Hotel Refugio da Montanha em Gramado foi a melhor experiência da cidade. Lugar aconchegante com uma vista maravilhosa, quarto com hidro com as essencias e sais de banhos Loccitane deixou nossos dias muito relaxante. A atenção dos colaboradores foram excelente, nos deixou bem confortáveis durante toda a estadia. hospitalidade perfeita! nos fez vontade de ir morar lá! Estão todos de parabéns! ",mar. de 2021
Hotel Refugio da Montanha,5,Hotel  Refúgio da Montanha,"Excelente qualidade, atendimento, profissionais, são sensacionais... localização e estrutura ótimas ... Quarto suíte com banheira maravilhoso Recomendo a todos ... sem contar que é petfrindely 👏Bravo",fev. de 2021
Hotel Refugio da Montanha,5,Comemoração aniversário,"Excelente ambiente (tudo lindo e com detalhes pensados com muito carinho), recepção e cordialidade dos funcionários excepcional e tudo muito bem higienizado.  LUGAR FANTÁSTICO!  Super indico, com toda certeza.",fev. de 2021
Hotel Refugio da Montanha,5,Bodas de Madeira,"Escolhemos o Hotel Refúgio da Montanha para celebrar nosso aniversário de casamento. Fomos felizmente surpreendidos pelo atendimento, hospitalidade, e surpresa na nossa acomodação. Diversos detalhes no hotel e suite que fazem o hóspede sentir-se em casa e bem cuidado. Super recomendo! Obrigado",fev. de 2021
Hotel Refugio da Montanha,5,Excelente estadia,"Hotel muito bem cuidado e com espaços amplos. Quarto espaçoso, limpo e muito confortável! Quarto com banheiro de hidromassagem, cama confortável e muitas amenidades disponíveis para o conforto do hóspede. Atendimento muito atencioso e educado. Vale a estadia com certeza!",fev. de 2021
Hotel Refugio da Montanha,5,Lugar lindo e excelente atendimento,"Super recomendamos o hotel, estrutura muito linda, a vista para a cidade é linda e o atendimento muito profissional e de qualidade. Melhor custo benefício que encontramos e a localização é muito boa, próximo aos melhores destinos.",fev. de 2021
Hotel Refugio da Montanha,5,Experiência maravilhosa!,"Amamos tudo sobre esse hotel! Desde localização, quarto, banheira (suíte com hidro), vista, café da manhã muito farto, e fizemos tbm uma massagem. Super recomendamos e voltaríamos com certeza. Na saída ainda recebemos um mimo do hotel com agendas para esse ano, e garrafinhas de água para a volta até POA. Pequenos detalhes como esse nos surpreendem e fazem da experiência ainda melhor.",fev. de 2021
Hotel Refugio da Montanha,5,Atendimento impecável,"Passamos o feriado de carnaval no hotel refúgio da montanha. Gostamos tanto do hotel que já foi nossa terceira estadia. Já nos hospedamos com os nossos pets e com toda a certeza é um dos melhores locais Pet friendly. Nos sentimos acolhidos em cada detalhe. Todos os funcionários são muito educados e simpáticos, ajudando a tornar a experiência ainda mais especial. Gostaria de deixar um parabéns em especial a massoterapeuta Edvania, além de ter as mãos mais maravilhosas para massagem que já conheci, sendo uma excelente profissional é também uma pessoa incrível, com uma energia contagiante. Fica a dica para quem passar pelo hotel, reservar um horário e ter uma hora de relaxamento e cuidado.  Só agradecimentos por toda a equipe do Refúgio da montanha, uma experiência única.",fev. de 2021
Hotel Refugio da Montanha,5,SENSACIONAL,"Estadia sensacional, desde o momento da recepção ao momento do check-out. Hotel novo e com uma equipe extremamente atenciosa. O quarto era muito limpo e aconchegante. Também a vista da sacada do quarto era linda. Certamente voltaremos...............",fev. de 2021
Hotel Refugio da Montanha,5,"Estadia sensacional, memorável","Melhor hotel em que já nos hospedamos, e com certeza, ficará marcado em nossa memória para sempre, pois foi aqui que noivei com o amor da minha vida. Além de tudo isso, fomos muito bem recebidos desde a chegada, e toda a equipe abraçou a nossa condição especial, pois somos veganos. Havia opções de comida em todas as refeições e eles se mostraram verdadeiramente preocupados com o nosso bem estar. A funcionária Giovana, em especial, foi incrível conosco. Não poderia ser melhor! Recomendamos para os casais, as famílias com crianças, de duas ou quatro patas! 🤍",fev. de 2021
Hotel Refugio da Montanha,5,Amamos o hotel,"Muito boa a estadia, ótima estrutura é um café delicioso . O principal foi o atendimento extremamente cordial e solicito, quando chegamos foi oferecido um espumante de boas vindas e uma lembrança na saída.",fev. de 2021
Hotel Refugio da Montanha,5,Aconchego e Conforto ,"Eu e meu esposo nos hospedamos por 5 dias neste hotel lindo. Podemos levar nosso pet junto. Desde a reserva fomos acolhidos. O Hotel conta com uma equipe de recepção, cozinha e limpeza nota 10. Com certeza vamos retornar!",fev. de 2021
Hotel Refugio da Montanha,5,P-E-R-F-E-I-T-O!,"Eu e meu marido nos hospedamos na Suíte Master pra comemorar nosso primeiro ano de casados, e foi simplesmente  P-E-R-F-E-I-T-O!  Quando chegamos fomos recepcionados por 2 moças muitos simpáticas, e nos ofereceram um espumante de boas vindas! Ao nosso chek-in foi finalizado, a recepcionista nos ofereceu uma massagem relaxante cortesia de 25mim, e foi maravilhosa! (a massagista muito profissional e atenciosa). Ao entrar no quarto, tivemos outra linda surpresa, a banheira estava enfeitada com lindas velas, rosas vermelhas, morangos e chocolates e uma espumante geladinha para brindarmos!  O quarto era lindo, muito bem decorado, móveis de extremo bom gosto e muito limpo! A cama muito espaçosa e confortável, a televisão girava, podendo ser posicionada para a banheira ou para a cama!",fev. de 2021
Hotel Refugio da Montanha,5,Hotel maravilhoso,"Muito bom o hotel, amamos! Os funcionários são mega simpáticos..  A massagem do spa é perfeita, vale muito a pena experimentar. Parabéns a toda equipe. Com certeza voltaremos em nossa próxima viagem a Gramado. ",fev. de 2021
Hotel Refugio da Montanha,5,perfeito,"tudo muito perfeito ,quarto e limpeza impecaveis , atendimento exemplar , maravilhoso cafe da manha , jantar fantastico , music ao vivo de qualidade , excelente orientação sobre passeios pela cidade e um hotel belissimo",fev. de 2021
Hotel Refugio da Montanha,5,Hotel nota 10,"Ótimo hotel! Um dos melhores de Gramado. Atendimento impecável, ambientes muito bem limpos e higienizados, localização em um ponto silencioso da cidade, prezando pelo descanso e tranquilidade dos hóspedes. Retornaremos com toda certeza!",fev. de 2021
Hotel Refugio da Montanha,5,Vou voltar sempre !,"Hotel perfeito, atendimento excelente, muito bem recebido desde a decida do carro. Quarto lindo impecável, ambiente muito aconchegante e acolhedor não deixando de ser refinado, tudo perfeito para um final de semana romântico.",fev. de 2021
Hotel Refugio da Montanha,5,Excelente!!!!,"Excelente o Hotel!!!! Perfeito atendimento dos funcionários, muito atenciosos! Preço justo pelo nível, extremamente confortável, café da manhã excelente! Recomendo muito e voltaria novamente com certeza.",jan. de 2021
Hotel Refugio da Montanha,5,Hotel maravilhoso,"Segunda vez que ficamos nesse hotel , voltamos pelo excelente atendimento e com certeza um dos melhores café da manhã da serra , muita variedade tudo novinho , as suítes são espaçosas e sempre tem um mimo que eles nos oferecem",jan. de 2021
Hotel Refugio da Montanha,5,Excelente Hotel ! Infraestrutura e atendimento incríveis,"Todos colaboradores são super solícitos. Atendimento excepcional !! Quartos excelentes, café da manhã super completo e com opções da região.Infraestrutura completa e localização muito próxima ao centro.",jan. de 2021
Hotel Refugio da Montanha,5,Estadia romântica  valeu a pena,"Em resumo, talvez meio extenso, registro a maravilha de ter comemorado 12 anos de casada e ser recebida por hotel refúgio da montanha (gramado). Um pequeno equívoco (por parte do próprio hotel) na reserva, fez com que surgisse outra opção que atendesse aos requisitos. A solução ofertada pela equipe foi me encaminhar ao bangalô refúgio da montanha (zona rural). Melhor que a encomenda. A paz, tranquilidade e o descanso que buscávamos encontramos lá. Em especial, agradeço a Giovana Sales por todo cuidado, carinho e atenção dispensados a nós. FOI TUDO PERFEITO. Saímos com um desejo imenso de retornar. Jantar, pacote romântico na suíte, café da manhã na suíte enfim.... Tantos mimos e zelo nos serviços que por mais um ano nossas bodas são perfeitas. E isso graça a excelência no",jan. de 2021
Hotel Refugio da Montanha,5,Hotel maravilhoso - TOP -,"Viajamos em casal e fomos super bem recebidos. Hotel novo, lindo e decorado com extremo bom gosto. Aceitam PET e tem quartos grandes, limpíssimos, com roupão e chinelo à disposição. Ah, até guarda-chuva (foi útil para nós). Atendentes educados e cordiais, demonstrando que gostam do que estão fazendo. Na chegada, água saborizada e espumante🍾 Mimos no quarto e também hora da saída. Café excelente, com omelete e tapioca feitos na hora  e com todos os cuidados de higiene. Recomendamos muuuuuuuito. Voltaremos em breve🙏🙏🙏",jan. de 2021
